#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
88,Mon Dec 04 15:59:57 EST 2023,34,0,QuoteChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut EvalChecker FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
89,Mon Dec 04 15:59:58 EST 2023,34,0,EvalChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut EvalChecker FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
89,Mon Dec 04 15:59:58 EST 2023,34,0,EvalChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut EvalChecker FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
90,Mon Dec 04 16:00:26 EST 2023,34,0,EvalChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut EvalChecker FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
90,Mon Dec 04 16:00:26 EST 2023,34,0,EvalChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut EvalChecker FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
91,Mon Dec 04 16:01:22 EST 2023,34,0,EvalChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut EvalChecker FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
91,Mon Dec 04 16:01:22 EST 2023,34,0,EvalChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut EvalChecker FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
92,Mon Dec 04 16:03:31 EST 2023,35,1,A6BasicOperationSuite,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker EvalChecker+ GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
92,Mon Dec 04 16:03:31 EST 2023,35,1,A6BasicOperationSuite,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker EvalChecker+ GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
93,Mon Dec 04 16:04:11 EST 2023,34,-1,CondChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CondChecker- CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
93,Mon Dec 04 16:04:11 EST 2023,34,-1,CondChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CondChecker- CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
94,Mon Dec 04 16:06:43 EST 2023,35,1,CondChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker+ EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
94,Mon Dec 04 16:06:43 EST 2023,35,1,CondChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker+ EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
95,Mon Dec 04 16:06:46 EST 2023,35,0,CombinationChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
95,Mon Dec 04 16:06:46 EST 2023,35,0,CombinationChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
96,Mon Dec 04 16:07:15 EST 2023,35,0,CombinationChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
96,Mon Dec 04 16:07:15 EST 2023,35,0,CombinationChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
97,Mon Dec 04 16:08:03 EST 2023,35,0,CombinationChecker,A6ExtraCondChecker BasicAndChecker BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,BasicLetTest CombinationChecker CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 ListMToNCarCdrLazyEval ListMToNCarLazyEval ListMToNCarNormalEval ListMToNCdrLazyEval LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride F21A6NoCheckstyleWarnings ,
