Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
10,,Mon Dec 04 13:25:13 EST 2023,OperationRegistererImpl.java,1701714313153,13503,0,(I)4(R)3(I)14,85.71428571428571,0.0,0.0,0.0,14.285714285714285,0.0,1.6153846153846154,0.0,0.0,0.0,0.0,0.23076923076923078,1.3846153846153846,0.0,[]
11,,Mon Dec 04 13:25:26 EST 2023,OperationRegistererImpl.java,1701714326680,29590,0,(F)2(I)3(F)2(D)1,37.5,12.5,0.0,50.0,0.0,0.0,0.27586206896551724,0.0,0.034482758620689655,0.13793103448275862,0.0,0.0,0.10344827586206896,0.0,[]
12,,Mon Dec 04 13:25:56 EST 2023,OperationRegistererImpl.java,1701714356575,13622,0,(F)1(D)2(I)2(R)1(I)2(F)1(I)6,66.66666666666666,13.333333333333334,0.0,13.333333333333334,6.666666666666667,0.0,1.1538461538461537,0.0,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.7692307692307693,0.0,[]
13,,Mon Dec 04 13:26:10 EST 2023,OperationRegistererImpl.java,1701714370587,10821,0,(I)5(F)2(D)1(F)1,55.55555555555556,11.11111111111111,0.0,33.33333333333333,0.0,0.0,0.9,0.0,0.1,0.3,0.0,0.0,0.5,0.0,[]
14,,Mon Dec 04 13:26:21 EST 2023,OperationRegistererImpl.java,1701714381409,34724,0,(F)1(D)1(F)2(I)1,20.0,20.0,0.0,60.0,0.0,0.0,0.14705882352941177,0.0,0.029411764705882353,0.08823529411764706,0.0,0.0,0.029411764705882353,0.0,[]
15,,Mon Dec 04 13:26:57 EST 2023,OperationRegistererImpl.java,1701714417112,28977,0,(I)1(F)2(I)2(F)4(D)1(F)1,27.27272727272727,9.090909090909092,0.0,63.63636363636363,0.0,0.0,0.39285714285714285,0.0,0.03571428571428571,0.25,0.0,0.0,0.10714285714285714,0.0,[]
16,,Mon Dec 04 13:27:43 EST 2023,index.java,1701714463645,277627,0,(F)8(I)1(F)1(I)1(D)2,15.384615384615385,15.384615384615385,0.0,69.23076923076923,0.0,0.0,0.04693140794223827,0.0,0.007220216606498195,0.032490974729241874,0.0,0.0,0.007220216606498195,0.0,[]
17,,Mon Dec 04 13:32:21 EST 2023,EnvironmentImpl.java,1701714741279,42832,0,(I)15,100.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,[]
18,,Mon Dec 04 13:33:04 EST 2023,SetqEvaluator.java,1701714784728,568641,0,(I)10(F)2(D)2,71.42857142857143,14.285714285714285,0.0,14.285714285714285,0.0,0.0,0.02464788732394366,0.0,0.0035211267605633804,0.0035211267605633804,0.0,0.0,0.017605633802816902,0.0,[]
19,,Mon Dec 04 13:42:33 EST 2023,SetqEvaluator.java,1701715353715,29676,0,(F)4(D)1(F)1,0.0,16.666666666666664,0.0,83.33333333333334,0.0,0.0,0.20689655172413793,0.0,0.034482758620689655,0.1724137931034483,0.0,0.0,0.0,0.0,[]
20,,Mon Dec 04 13:43:05 EST 2023,OperationRegistererImpl.java,1701715385439,25849,0,(F)1(I)3,75.0,0.0,0.0,25.0,0.0,0.0,0.16,0.0,0.0,0.04,0.0,0.0,0.12,0.0,[]
21,,Mon Dec 04 13:43:31 EST 2023,EvalEvaluator.java,1701715411739,89157,0,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,0.2696629213483146,0.0,0.0,0.0,0.0,0.0,0.2696629213483146,0.0,[]
22,,Mon Dec 04 13:45:01 EST 2023,OperationRegistererImpl.java,1701715501296,51263,0,(I)1(D)2(I)1(D)2(I)2(D)3,36.36363636363637,63.63636363636363,0.0,0.0,0.0,0.0,0.21568627450980393,0.0,0.13725490196078433,0.0,0.0,0.0,0.0784313725490196,0.0,[]
23,,Mon Dec 04 13:45:52 EST 2023,EvalEvaluator.java,1701715552607,49754,0,(I)4(D)1(I)5(R)3,69.23076923076923,7.6923076923076925,0.0,0.0,23.076923076923077,0.0,0.2653061224489796,0.0,0.02040816326530612,0.0,0.0,0.061224489795918366,0.1836734693877551,0.0,[]
24,,Mon Dec 04 13:46:42 EST 2023,EvalEvaluator.java,1701715602865,52867,0,(I)4(F)4(I)13,80.95238095238095,0.0,0.0,19.047619047619047,0.0,0.0,0.40384615384615385,0.0,0.0,0.07692307692307693,0.0,0.0,0.3269230769230769,0.0,[]
25,,Mon Dec 04 13:47:35 EST 2023,EvalEvaluator.java,1701715655886,18968,0,(I)6(R)3(I)1(R)2(I)9,76.19047619047619,0.0,0.0,0.0,23.809523809523807,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.2777777777777778,0.8888888888888888,0.0,[]
26,,Mon Dec 04 13:47:54 EST 2023,EvalEvaluator.java,1701715674854,38786,0,(I)13(R)1(I)3(R)1(I)2(F)3,78.26086956521739,0.0,0.0,13.043478260869565,8.695652173913043,0.0,0.6052631578947368,0.0,0.0,0.07894736842105263,0.0,0.05263157894736842,0.47368421052631576,0.0,[]
27,,Mon Dec 04 13:49:34 EST 2023,EvalEvaluator.java,1701715774359,32558,0,(F)5(D)1(I)1(F)2(I)3(R)2(I)8,54.54545454545454,4.545454545454546,0.0,31.818181818181817,9.090909090909092,0.0,0.6875,0.0,0.03125,0.21875,0.0,0.0625,0.375,0.0,[]
28,,Mon Dec 04 13:50:07 EST 2023,EvalEvaluator.java,1701715807602,41076,0,(I)22,100.0,0.0,0.0,0.0,0.0,0.0,0.5365853658536586,0.0,0.0,0.0,0.0,0.0,0.5365853658536586,0.0,[]
29,,Mon Dec 04 13:50:49 EST 2023,EvalEvaluator.java,1701715849162,-160539,-160539,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
30,,Mon Dec 04 13:50:02 EST 2023,EvalEvaluator.java,1701715802908,167734,0,(R)1(I)10(R)7(I)7,68.0,0.0,0.0,0.0,32.0,0.0,0.1497005988023952,0.0,0.0,0.0,0.0,0.04790419161676647,0.10179640718562874,0.0,[]
31,,Mon Dec 04 13:52:50 EST 2023,EvalEvaluator.java,1701715970642,9373,9373,(I)17(R)2(I)6,92.0,0.0,0.0,0.0,8.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.2222222222222222,2.5555555555555554,0.0,[]
32,,Mon Dec 04 13:53:00 EST 2023,EvalEvaluator.java,1701715980075,5317,5317,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
33,,Mon Dec 04 13:53:05 EST 2023,EvalEvaluator.java,1701715985392,5745,5745,(I)21,100.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,4.2,0.0,[]
34,,Mon Dec 04 13:53:11 EST 2023,EvalEvaluator.java,1701715991137,122126,0,(D)1(F)2(I)12,80.0,6.666666666666667,0.0,13.333333333333334,0.0,0.0,0.12295081967213115,0.0,0.00819672131147541,0.01639344262295082,0.0,0.0,0.09836065573770492,0.0,[]
35,,Mon Dec 04 13:55:13 EST 2023,EvalEvaluator.java,1701716113263,2573,2573,(I)20(R)1(I)4,96.0,0.0,0.0,0.0,4.0,0.0,12.5,0.0,0.0,0.0,0.0,0.5,12.0,0.0,[]
36,,Mon Dec 04 13:55:16 EST 2023,EvalEvaluator.java,1701716116363,3875,3875,(I)14(D)1(I)4,94.73684210526315,5.263157894736842,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,6.0,0.0,[]
37,,Mon Dec 04 13:55:20 EST 2023,EvalEvaluator.java,1701716120663,21412,0,(I)2(R)1(I)7(F)2(I)2(D)1(I)1,75.0,6.25,0.0,12.5,6.25,0.0,0.7619047619047619,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.5714285714285714,0.0,[]
38,,Mon Dec 04 13:55:44 EST 2023,EvalEvaluator.java,1701716144059,56883,0,(I)11(R I)1(I)2(F)4,77.77777777777779,0.0,0.0,22.22222222222222,5.555555555555555,0.0,0.32142857142857145,0.0,0.0,0.07142857142857142,0.0,0.017857142857142856,0.25,0.0,[]
39,,Mon Dec 04 13:56:42 EST 2023,EvalEvaluator.java,1701716202014,6420,6420,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
40,,Mon Dec 04 13:56:48 EST 2023,EvalEvaluator.java,1701716208434,22499,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,[]
41,,Mon Dec 04 13:57:11 EST 2023,EvalEvaluator.java,1701716231516,31186,0,(I)20(F)2(I)3,92.0,0.0,0.0,8.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.06451612903225806,0.0,0.0,0.7419354838709677,0.0,[]
42,,Mon Dec 04 13:57:42 EST 2023,EvalEvaluator.java,1701716262702,12852,0,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,[]
43,,Mon Dec 04 13:55:33 EST 2023,EvalEvaluator.java,1701716133511,148070,0,(I)1(R)1(I)2(R)1(I)20,92.0,0.0,0.0,0.0,8.0,0.0,0.16891891891891891,0.0,0.0,0.0,0.0,0.013513513513513514,0.1554054054054054,0.0,[]
44,,Mon Dec 04 13:58:02 EST 2023,EvalEvaluator.java,1701716282629,99231,0,(R)3(I)22,88.0,0.0,0.0,0.0,12.0,0.0,0.25252525252525254,0.0,0.0,0.0,0.0,0.030303030303030304,0.2222222222222222,0.0,[]
45,,Mon Dec 04 13:59:43 EST 2023,EvalEvaluator.java,1701716383705,16489,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,[]
46,,Mon Dec 04 14:00:03 EST 2023,EvalEvaluator.java,1701716403457,22537,0,(R)2(I)23,92.0,0.0,0.0,0.0,8.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,1.0454545454545454,0.0,[]
47,,Mon Dec 04 14:00:25 EST 2023,EvalEvaluator.java,1701716425994,23556,0,(I)9(R)2(I)2(R)2(I)10,84.0,0.0,0.0,0.0,16.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.17391304347826086,0.9130434782608695,0.0,[]
48,,Mon Dec 04 14:00:49 EST 2023,EvalEvaluator.java,1701716449640,11627,0,(I)14(R)2(I)9,92.0,0.0,0.0,0.0,8.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.18181818181818182,2.090909090909091,0.0,[]
49,,Mon Dec 04 14:01:01 EST 2023,EvalEvaluator.java,1701716461267,69832,0,(I)1(R)2(I)22,92.0,0.0,0.0,0.0,8.0,0.0,0.36231884057971014,0.0,0.0,0.0,0.0,0.028985507246376812,0.3333333333333333,0.0,[]
50,,Mon Dec 04 14:02:11 EST 2023,EvalEvaluator.java,1701716531718,23975,0,(I)4(R)3(I)1(R)1(I)1(R)1(I)5(R)2(F)6(I)1,48.0,0.0,0.0,24.0,28.000000000000004,0.0,1.0869565217391304,0.0,0.0,0.2608695652173913,0.0,0.30434782608695654,0.5217391304347826,0.0,[]
51,,Mon Dec 04 14:02:35 EST 2023,EvalEvaluator.java,1701716555693,172969,0,(I)3(F)6(I)10(F)2(I)4,68.0,0.0,0.0,32.0,0.0,0.0,0.14534883720930233,0.0,0.0,0.046511627906976744,0.0,0.0,0.09883720930232558,0.0,[]
52,,Mon Dec 04 14:05:29 EST 2023,EvalEvaluator.java,1701716729105,256665,0,(F)2(I)2(F)13(R)1(F)1(I)4,26.08695652173913,0.0,0.0,69.56521739130434,4.3478260869565215,0.0,0.08984375,0.0,0.0,0.0625,0.0,0.00390625,0.0234375,0.0,[]
53,,Mon Dec 04 14:09:45 EST 2023,index.java,1701716985818,35280,0,(F)2(I)6(F)4(I)5(D)2(I)1(D)1,57.14285714285714,14.285714285714285,0.0,28.57142857142857,0.0,0.0,0.6,0.0,0.08571428571428572,0.17142857142857143,0.0,0.0,0.34285714285714286,0.0,[]
54,,Mon Dec 04 14:10:21 EST 2023,index.java,1701717021227,31403,0,(D)4,0.0,100.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,[]
55,,Mon Dec 04 14:10:52 EST 2023,EvalEvaluator.java,1701717052630,29140,0,(D)1(I)2(D)2(I)1(F)2(I)2,50.0,30.0,0.0,20.0,0.0,0.0,0.3448275862068966,0.0,0.10344827586206896,0.06896551724137931,0.0,0.0,0.1724137931034483,0.0,[]
56,,Mon Dec 04 14:11:21 EST 2023,EvalEvaluator.java,1701717081893,18415,0,(D)1(I)21,95.45454545454545,4.545454545454546,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,0.05555555555555555,0.0,0.0,0.0,1.1666666666666667,0.0,[]
57,,Mon Dec 04 14:11:40 EST 2023,EvalEvaluator.java,1701717100308,4358,4358,(I)4(R)1(I)2(R)2(I)10(R)2(I)3,79.16666666666666,0.0,0.0,0.0,20.833333333333336,0.0,6.0,0.0,0.0,0.0,0.0,1.25,4.75,0.0,[]
58,,Mon Dec 04 14:11:44 EST 2023,EvalEvaluator.java,1701717104666,12062,0,(I)13(F)2(I)8(F)2,84.0,0.0,0.0,16.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.3333333333333333,0.0,0.0,1.75,0.0,[]
59,,Mon Dec 04 14:11:57 EST 2023,EvalEvaluator.java,1701717117770,14988,0,(F)1(I)1(R)1(I)1(R)1(I)1(F)1(R)9(I)5(R)2,34.78260869565217,0.0,0.0,8.695652173913043,56.52173913043478,0.0,1.6428571428571428,0.0,0.0,0.14285714285714285,0.0,0.9285714285714286,0.5714285714285714,0.0,[]
60,,Mon Dec 04 14:12:12 EST 2023,EvalEvaluator.java,1701717132758,10600,0,(R)3(I)13(R)5(I)4,68.0,0.0,0.0,0.0,32.0,0.0,2.5,0.0,0.0,0.0,0.0,0.8,1.7,0.0,[]
61,,Mon Dec 04 14:12:23 EST 2023,EvalEvaluator.java,1701717143358,4708,4708,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
62,,Mon Dec 04 14:12:28 EST 2023,EvalEvaluator.java,1701717148066,4611,4611,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,[]
63,,Mon Dec 04 14:12:32 EST 2023,EvalEvaluator.java,1701717152677,3638,3638,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,[]
64,,Mon Dec 04 14:12:37 EST 2023,EvalEvaluator.java,1701717157490,9271,9271,(I)22(F)2(I)1,92.0,0.0,0.0,8.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.2222222222222222,0.0,0.0,2.5555555555555554,0.0,[]
65,,Mon Dec 04 14:12:46 EST 2023,EvalEvaluator.java,1701717166761,9724,9724,(I)3(F)2(I)1(R)1(I)2(R)1(I)15,84.0,0.0,0.0,8.0,8.0,0.0,2.7777777777777777,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,2.3333333333333335,0.0,[]
66,,Mon Dec 04 14:12:56 EST 2023,EvalEvaluator.java,1701717176485,6207,6207,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,[]
67,,Mon Dec 04 14:13:02 EST 2023,EvalEvaluator.java,1701717182920,3512,3512,(I)4(R)5(I)16,80.0,0.0,0.0,0.0,20.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.6666666666666667,6.666666666666667,0.0,[]
68,,Mon Dec 04 14:13:06 EST 2023,EvalEvaluator.java,1701717186432,8745,8745,(I)19(R)2(I)4,92.0,0.0,0.0,0.0,8.0,0.0,3.125,0.0,0.0,0.0,0.0,0.25,2.875,0.0,[]
69,,Mon Dec 04 14:13:15 EST 2023,OperationRegistererImpl.java,1701717195704,-530,-530,(I)6(D)1(I)2(R)1(I)2,83.33333333333334,8.333333333333332,0.0,0.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
70,,Mon Dec 04 14:13:46 EST 2023,OperationRegistererImpl.java,1701717226986,61386,0,(D)1(I)1(F)6(I)5(F)2,40.0,6.666666666666667,0.0,53.333333333333336,0.0,0.0,0.2459016393442623,0.0,0.01639344262295082,0.13114754098360656,0.0,0.0,0.09836065573770492,0.0,[]
71,,Mon Dec 04 14:14:49 EST 2023,OperationRegistererImpl.java,1701717289350,82840,0,(F)2(I)4(F)2(I)7(F)2(I)6,73.91304347826086,0.0,0.0,26.08695652173913,0.0,0.0,0.2804878048780488,0.0,0.0,0.07317073170731707,0.0,0.0,0.2073170731707317,0.0,[]
72,,Mon Dec 04 14:16:13 EST 2023,EvalEvaluator.java,1701717373254,106089,0,(I)2(F)6(I)4(F)2(I)3(F)4,42.857142857142854,0.0,0.0,57.14285714285714,0.0,0.0,0.19811320754716982,0.0,0.0,0.11320754716981132,0.0,0.0,0.08490566037735849,0.0,[]
73,,Mon Dec 04 14:18:00 EST 2023,EvalEvaluator.java,1701717480391,11474,0,(F)6(I)19,76.0,0.0,0.0,24.0,0.0,0.0,2.272727272727273,0.0,0.0,0.5454545454545454,0.0,0.0,1.7272727272727273,0.0,[]
74,,Mon Dec 04 14:18:11 EST 2023,EvalEvaluator.java,1701717491865,31946,0,(I)1(F)2(I)12(F)2(D)1(I)1(F)2,66.66666666666666,4.761904761904762,0.0,28.57142857142857,0.0,0.0,0.6774193548387096,0.0,0.03225806451612903,0.1935483870967742,0.0,0.0,0.45161290322580644,0.0,[]
75,,Mon Dec 04 14:18:43 EST 2023,EnvironmentImpl.java,1701717523811,28744,0,(D)1(I)1(F)2(R)1(I)8,69.23076923076923,7.6923076923076925,0.0,15.384615384615385,7.6923076923076925,0.0,0.4642857142857143,0.0,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.32142857142857145,0.0,[]
76,,Mon Dec 04 14:19:13 EST 2023,index.java,1701717553238,67889,0,(R)2(I)11(R)4(I)3,70.0,0.0,0.0,0.0,30.0,0.0,0.29850746268656714,0.0,0.0,0.0,0.0,0.08955223880597014,0.208955223880597,0.0,[]
77,,Mon Dec 04 14:20:21 EST 2023,index.java,1701717621127,1291325,0,(I)1(F)4(I)1(D)4(F)2(D)1,15.384615384615385,38.46153846153847,0.0,46.15384615384615,0.0,0.0,0.010069713400464756,0.0,0.0038729666924864447,0.004647560030983733,0.0,0.0,0.001549186676994578,0.0,[]
78,,Mon Dec 04 14:42:05 EST 2023,EnvironmentImpl.java,1701718925834,35054,0,(I)1(D)2(I)3(F)4(I)2,50.0,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.34285714285714286,0.0,0.05714285714285714,0.11428571428571428,0.0,0.0,0.17142857142857143,0.0,[]
79,,Mon Dec 04 14:42:41 EST 2023,SetqEvaluator.java,1701718961339,23040,0,(I)19(F)4,82.6086956521739,0.0,0.0,17.391304347826086,0.0,0.0,1.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.8260869565217391,0.0,[]
80,,Mon Dec 04 14:43:04 EST 2023,SetqEvaluator.java,1701718984431,128505,0,(I)4(F)2(I)4(D)1(F)8,42.10526315789473,5.263157894736842,0.0,52.63157894736842,0.0,0.0,0.1484375,0.0,0.0078125,0.078125,0.0,0.0,0.0625,0.0,[]
81,,Mon Dec 04 14:45:13 EST 2023,EvalEvaluator.java,1701719113484,189007,0,(F)2(I)2(F)2(I)2(F)6(I)2(D)1(F)2(I)1(D)2,31.818181818181817,13.636363636363635,0.0,54.54545454545454,0.0,0.0,0.1164021164021164,0.0,0.015873015873015872,0.06349206349206349,0.0,0.0,0.037037037037037035,0.0,[]
82,,Mon Dec 04 14:48:23 EST 2023,EvalEvaluator.java,1701719303039,309958,0,(F)2(I)2(F)2(D)1(F)7,14.285714285714285,7.142857142857142,0.0,78.57142857142857,0.0,0.0,0.045307443365695796,0.0,0.003236245954692557,0.03559870550161812,0.0,0.0,0.006472491909385114,0.0,[]
83,,Mon Dec 04 14:53:33 EST 2023,EvalEvaluator.java,1701719613619,64591,0,(F)15(I)1,6.25,0.0,0.0,93.75,0.0,0.0,0.25,0.0,0.0,0.234375,0.0,0.0,0.015625,0.0,[]
84,,Mon Dec 04 14:54:38 EST 2023,EvalEvaluator.java,1701719678210,45574,0,(I)1(D)2(F)2(D)2,14.285714285714285,57.14285714285714,0.0,28.57142857142857,0.0,0.0,0.15555555555555556,0.0,0.08888888888888889,0.044444444444444446,0.0,0.0,0.022222222222222223,0.0,[]
85,,Mon Dec 04 14:55:23 EST 2023,EvalEvaluator.java,1701719723784,100471,0,(F)4(I)2(D)1(F)2(D)1,20.0,20.0,0.0,60.0,0.0,0.0,0.1,0.0,0.02,0.06,0.0,0.0,0.02,0.0,[]
86,,Mon Dec 04 14:57:08 EST 2023,IdentifierAtomImpl.java,1701719828057,30775,0,(F)2(D)1(F)4(I)1(R)1,11.11111111111111,11.11111111111111,0.0,66.66666666666666,11.11111111111111,0.0,0.3,0.0,0.03333333333333333,0.2,0.0,0.03333333333333333,0.03333333333333333,0.0,[]
87,,Mon Dec 04 14:57:38 EST 2023,ClassRegistryImpl.java,1701719858832,27138,0,(I)12,100.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,[]
88,,Mon Dec 04 14:58:06 EST 2023,index.java,1701719886887,62971,0,(I)5(F)6(I)2(F)2(I)8,65.21739130434783,0.0,0.0,34.78260869565217,0.0,0.0,0.3709677419354839,0.0,0.0,0.12903225806451613,0.0,0.0,0.24193548387096775,0.0,[]
89,,Mon Dec 04 14:59:10 EST 2023,index.java,1701719950381,3646,3646,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
90,,Mon Dec 04 14:59:14 EST 2023,index.java,1701719954027,9435,9435,(I)1(F)2(I)21,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,2.6666666666666665,0.0,0.0,0.2222222222222222,0.0,0.0,2.4444444444444446,0.0,[]
91,,Mon Dec 04 14:59:23 EST 2023,index.java,1701719963680,3410,3410,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
92,,Mon Dec 04 14:59:27 EST 2023,index.java,1701719967090,3433,3433,(I)15(R)8(I)2,68.0,0.0,0.0,0.0,32.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,5.666666666666667,0.0,[]
93,,Mon Dec 04 14:59:30 EST 2023,index.java,1701719970604,14749,0,(I)10(D)2(I)2(D)2,75.0,25.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.8571428571428571,0.0,[]
94,,Mon Dec 04 14:59:45 EST 2023,IdentifierAtomImpl.java,1701719985532,10489,0,(D)1(I)1(R)1(I)3(R)1(I)10,82.35294117647058,5.88235294117647,0.0,0.0,11.76470588235294,0.0,1.7,0.0,0.1,0.0,0.0,0.2,1.4,0.0,[]
95,,Mon Dec 04 14:59:57 EST 2023,IdentifierAtomImpl.java,1701719997729,24763,0,(I)8(F)4(I)10,81.81818181818183,0.0,0.0,18.181818181818183,0.0,0.0,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.75,0.0,[]
96,,Mon Dec 04 15:00:22 EST 2023,index.java,1701720022505,20503,0,(F)2(I)4(R)2(I)4(D)1,61.53846153846154,7.6923076923076925,0.0,15.384615384615385,15.384615384615385,0.0,0.65,0.0,0.05,0.1,0.0,0.1,0.4,0.0,[]
97,,Mon Dec 04 15:00:43 EST 2023,index.java,1701720043008,107868,0,(F)7(I)1(F)7(D)1,6.25,6.25,0.0,87.5,0.0,0.0,0.14953271028037382,0.0,0.009345794392523364,0.1308411214953271,0.0,0.0,0.009345794392523364,0.0,[]
98,,Mon Dec 04 15:02:30 EST 2023,index.java,1701720150881,74020,0,(F)16(I)2,11.11111111111111,0.0,0.0,88.88888888888889,0.0,0.0,0.24324324324324326,0.0,0.0,0.21621621621621623,0.0,0.0,0.02702702702702703,0.0,[]
