Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
16,,Mon Nov 20 13:23:42 EST 2023,RunF23A5Tests.java,1700504622669,12844,0,(I)17(D)2,89.47368421052632,10.526315789473683,0.0,0.0,0.0,0.0,1.5833333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,1.4166666666666667,0.0,[]
17,,Mon Nov 20 13:23:55 EST 2023,RunF23A5Tests.java,1700504635866,99275,0,(F)3(D)6,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,[]
18,,Mon Nov 20 13:25:35 EST 2023,RunF23A5Tests.java,1700504735142,118877,0,(F)3(I)1(F)2(I)9,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.1271186440677966,0.0,0.0,0.0423728813559322,0.0,0.0,0.0847457627118644,0.0,[]
19,,Mon Nov 20 13:27:29 EST 2023,BasicExpressionImpl.java,1700504849027,104517,0,(I)12(F)2(I)1(D)2(F)2(I)2,71.42857142857143,9.523809523809524,0.0,19.047619047619047,0.0,0.0,0.20192307692307693,0.0,0.019230769230769232,0.038461538461538464,0.0,0.0,0.14423076923076922,0.0,[]
20,,Mon Nov 20 13:29:14 EST 2023,BasicExpressionImpl.java,1700504954006,126333,0,(I)5(F)2(I)5(R)3(I)1(F)5,52.38095238095239,0.0,0.0,33.33333333333333,14.285714285714285,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.023809523809523808,0.0873015873015873,0.0,[]
21,,Mon Nov 20 13:29:30 EST 2023,BasicExpressionImpl.java,1700504970267,2089701,0,(F)1(I)4(F)2(I)1(F)2(I)1(F)4(I)2,47.05882352941176,0.0,0.0,52.94117647058824,0.0,0.0,0.008137865007180469,0.0,0.0,0.00430828147438966,0.0,0.0,0.003829583532790809,0.0,[]
22,,Mon Nov 20 14:04:21 EST 2023,BasicExpressionImpl.java,1700507061211,2669,2669,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,[]
23,,Mon Nov 20 14:04:23 EST 2023,BasicExpressionImpl.java,1700507063880,14915,0,(I)1(F)4(I)14(F)2(I)3,75.0,0.0,0.0,25.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.42857142857142855,0.0,0.0,1.2857142857142858,0.0,[]
24,,Mon Nov 20 14:04:38 EST 2023,BasicExpressionImpl.java,1700507078795,20645,0,(I)4(F)4(I)7(F)2(I)3(R)2(I)1,65.21739130434783,0.0,0.0,26.08695652173913,8.695652173913043,0.0,1.15,0.0,0.0,0.3,0.0,0.1,0.75,0.0,[]
25,,Mon Nov 20 14:04:59 EST 2023,BasicExpressionImpl.java,1700507099440,7751,7751,(I)3(R)2(I)4(R)2(I)4(R)4(I)6,68.0,0.0,0.0,0.0,32.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,1.1428571428571428,2.4285714285714284,0.0,[]
26,,Mon Nov 20 14:05:07 EST 2023,BasicExpressionImpl.java,1700507107522,-8,-8,(R)2(I)6(R)2(I)4(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1,60.86956521739131,0.0,0.0,0.0,39.130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
27,,Mon Nov 20 14:05:07 EST 2023,BasicExpressionImpl.java,1700507107751,8617,8617,(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)2(I)2(R)4(I)6(R)2,56.00000000000001,0.0,0.0,0.0,44.0,0.0,3.125,0.0,0.0,0.0,0.0,1.375,1.75,0.0,[]
28,,Mon Nov 20 14:05:16 EST 2023,BasicExpressionImpl.java,1700507116539,16085,0,(I)4(R)4(I)4(F)4(I)2(R)2(I)1,52.38095238095239,0.0,0.0,19.047619047619047,28.57142857142857,0.0,1.3125,0.0,0.0,0.25,0.0,0.375,0.6875,0.0,[]
29,,Mon Nov 20 14:05:32 EST 2023,BasicExpressionImpl.java,1700507132624,2824,2824,(I)13(R)2(I)2(R)4(I)4,76.0,0.0,0.0,0.0,24.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
30,,Mon Nov 20 14:05:35 EST 2023,BasicExpressionImpl.java,1700507135524,10770,0,(I)16(R)2(I)2(R)2(I)3,84.0,0.0,0.0,0.0,16.0,0.0,2.5,0.0,0.0,0.0,0.0,0.4,2.1,0.0,[]
31,,Mon Nov 20 14:05:46 EST 2023,BasicExpressionImpl.java,1700507146294,5478,5478,(I)1(R)4(I)8(R)2(I)8,73.91304347826086,0.0,0.0,0.0,26.08695652173913,0.0,4.6,0.0,0.0,0.0,0.0,1.2,3.4,0.0,[]
32,,Mon Nov 20 14:05:52 EST 2023,BasicExpressionImpl.java,1700507152026,-17404,-17404,(I)14(F)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)2(R)1,76.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
33,,Mon Nov 20 14:05:34 EST 2023,BasicExpressionImpl.java,1700507134771,28432,0,(I)1(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(F)1(I)5(R)1,63.1578947368421,0.0,0.0,5.263157894736842,31.57894736842105,0.0,0.6785714285714286,0.0,0.0,0.03571428571428571,0.0,0.21428571428571427,0.42857142857142855,0.0,[]
34,,Mon Nov 20 14:06:03 EST 2023,BasicExpressionImpl.java,1700507163203,4218,4218,(R)3(I)16(R)4(I)2,72.0,0.0,0.0,0.0,28.000000000000004,0.0,6.25,0.0,0.0,0.0,0.0,1.75,4.5,0.0,[]
35,,Mon Nov 20 14:06:07 EST 2023,BasicExpressionImpl.java,1700507167518,7339,7339,(R)4(I)6(R)1(I)4(R)1(I)1(R)2(I)1(R)1(I)3(R)1,60.0,0.0,0.0,0.0,40.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,1.4285714285714286,2.142857142857143,0.0,[]
36,,Mon Nov 20 14:06:14 EST 2023,BasicExpressionImpl.java,1700507174860,3961,3961,(R)5(I)5(R)3,38.46153846153847,0.0,0.0,0.0,61.53846153846154,0.0,4.333333333333333,0.0,0.0,0.0,0.0,2.6666666666666665,1.6666666666666667,0.0,[]
37,,Mon Nov 20 14:06:21 EST 2023,BasicExpressionImpl.java,1700507181210,2980,2980,(I)9,100.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,[]
38,,Mon Nov 20 14:06:24 EST 2023,BasicExpressionImpl.java,1700507184501,3111,3111,(R)6(I)4(R)1,36.36363636363637,0.0,0.0,0.0,63.63636363636363,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,0.0,[]
39,,Mon Nov 20 14:06:27 EST 2023,BasicExpressionImpl.java,1700507187613,3666,3666,(R)5(I)6(R)2(I)10,69.56521739130434,0.0,0.0,0.0,30.434782608695656,0.0,7.666666666666667,0.0,0.0,0.0,0.0,2.3333333333333335,5.333333333333333,0.0,[]
40,,Mon Nov 20 14:06:32 EST 2023,BasicExpressionImpl.java,1700507192118,3790,3790,(I)2(R)2(I)12(R)6(I)3,68.0,0.0,0.0,0.0,32.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,5.666666666666667,0.0,[]
41,,Mon Nov 20 14:06:35 EST 2023,BasicExpressionImpl.java,1700507195908,11061,0,(I)5(F)2(I)16,91.30434782608695,0.0,0.0,8.695652173913043,0.0,0.0,2.090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,1.9090909090909092,0.0,[]
42,,Mon Nov 20 14:06:47 EST 2023,BasicExpressionImpl.java,1700507207057,1730,1730,(I)22(R)2(F)1,88.0,0.0,0.0,4.0,8.0,0.0,25.0,0.0,0.0,1.0,0.0,2.0,22.0,0.0,[]
43,,Mon Nov 20 14:06:49 EST 2023,BasicExpressionImpl.java,1700507209307,3311,3311,(F)1(I)14(R)2(I)4(F)2(I)2,80.0,0.0,0.0,12.0,8.0,0.0,8.333333333333334,0.0,0.0,1.0,0.0,0.6666666666666666,6.666666666666667,0.0,[]
44,,Mon Nov 20 14:06:52 EST 2023,BasicExpressionImpl.java,1700507212791,26499,0,(I)12(F)2(I)1(F)4(I)4,73.91304347826086,0.0,0.0,26.08695652173913,0.0,0.0,0.8846153846153846,0.0,0.0,0.23076923076923078,0.0,0.0,0.6538461538461539,0.0,[]
45,,Mon Nov 20 14:07:19 EST 2023,BasicExpressionImpl.java,1700507239708,2003,2003,(I)20(R)2(I)3,92.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,11.5,0.0,[]
46,,Mon Nov 20 14:07:21 EST 2023,BasicExpressionImpl.java,1700507241711,1282,1282,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
47,,Mon Nov 20 14:07:23 EST 2023,BasicExpressionImpl.java,1700507243116,-55508,-55508,(I)8(R)8(I)2(F)1(I)1(R)1(I)1(R)1,52.17391304347826,0.0,0.0,4.3478260869565215,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
48,,Mon Nov 20 14:06:28 EST 2023,BasicExpressionImpl.java,1700507188327,64026,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)2(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)2(F)1(I)1(R)2(I)2,60.0,0.0,0.0,4.0,36.0,0.0,0.390625,0.0,0.0,0.015625,0.0,0.140625,0.234375,0.0,[]
49,,Mon Nov 20 14:07:33 EST 2023,BasicExpressionImpl.java,1700507253902,2651,2651,(I)2(R)2(I)10(R)1(I)1(R)1(I)1(R)1(I)6,80.0,0.0,0.0,0.0,20.0,0.0,12.5,0.0,0.0,0.0,0.0,2.5,10.0,0.0,[]
50,,Mon Nov 20 14:07:36 EST 2023,BasicExpressionImpl.java,1700507256553,3584,3584,(I)1(R)2(I)6(R)6(I)10,68.0,0.0,0.0,0.0,32.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,5.666666666666667,0.0,[]
51,,Mon Nov 20 14:07:40 EST 2023,BasicExpressionImpl.java,1700507260949,9220,9220,(I)4(R)2(I)19,92.0,0.0,0.0,0.0,8.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.2222222222222222,2.5555555555555554,0.0,[]
52,,Mon Nov 20 14:07:50 EST 2023,BasicExpressionImpl.java,1700507270169,6245,6245,(I)1(R)6(I)2(R)2(I)8,57.89473684210527,0.0,0.0,0.0,42.10526315789473,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,1.3333333333333333,1.8333333333333333,0.0,[]
53,,Mon Nov 20 14:07:57 EST 2023,BasicExpressionImpl.java,1700507277232,3864,3864,(I)2(R)6(I)8(R)6(I)3,52.0,0.0,0.0,0.0,48.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,4.0,4.333333333333333,0.0,[]
54,,Mon Nov 20 14:08:01 EST 2023,BasicExpressionImpl.java,1700507281096,178618,0,(I)5(R)6(I)4(R)2(I)4(F)4,52.0,0.0,0.0,16.0,32.0,0.0,0.1404494382022472,0.0,0.0,0.02247191011235955,0.0,0.0449438202247191,0.07303370786516854,0.0,[]
55,,Mon Nov 20 14:11:01 EST 2023,BasicExpressionImpl.java,1700507461137,6164,6164,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
56,,Mon Nov 20 14:11:07 EST 2023,BasicExpressionImpl.java,1700507467301,49002,0,(I)7(F)4(I)6(F)8,52.0,0.0,0.0,48.0,0.0,0.0,0.5102040816326531,0.0,0.0,0.24489795918367346,0.0,0.0,0.2653061224489796,0.0,[]
57,,Mon Nov 20 14:11:58 EST 2023,RunF23A5Tests.java,1700507518706,34980,0,(I)6(D)2(F)1,66.66666666666666,22.22222222222222,0.0,11.11111111111111,0.0,0.0,0.2647058823529412,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.17647058823529413,0.0,[]
58,,Mon Nov 20 14:12:35 EST 2023,BasicExpressionImpl.java,1700507555078,-274810,-274810,(D)3(F)1(I)3(F)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1,38.095238095238095,14.285714285714285,0.0,19.047619047619047,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
59,,Mon Nov 20 14:08:00 EST 2023,BasicExpressionImpl.java,1700507280969,313081,0,(I)1(R)1(I)1(R)1(I)4(F)1(I)5(F)4(I)2,65.0,0.0,0.0,25.0,10.0,0.0,0.06389776357827476,0.0,0.0,0.01597444089456869,0.0,0.006389776357827476,0.04153354632587859,0.0,[]
60,,Mon Nov 20 14:13:14 EST 2023,RunF23A5Tests.java,1700507594099,76326,0,(I)2(F)2(I)6(F)2(I)1(D)2(F)1(D)2,50.0,22.22222222222222,0.0,27.77777777777778,0.0,0.0,0.23684210526315788,0.0,0.05263157894736842,0.06578947368421052,0.0,0.0,0.11842105263157894,0.0,[]
61,,Mon Nov 20 14:14:30 EST 2023,RunF23A5Tests.java,1700507670429,39930,0,(D)4(F)1,0.0,80.0,0.0,20.0,0.0,0.0,0.1282051282051282,0.0,0.10256410256410256,0.02564102564102564,0.0,0.0,0.0,0.0,[]
62,,Mon Nov 20 14:14:07 EST 2023,RunF23A5Tests.java,1700507647010,222371,0,(I)4(F)2(I)12,88.88888888888889,0.0,0.0,11.11111111111111,0.0,0.0,0.08108108108108109,0.0,0.0,0.009009009009009009,0.0,0.0,0.07207207207207207,0.0,[]
